학교종류명,설립구분,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,경도,위도,X,Y,CLSS
초등학교,공립,서울일원초등학교,서울특별시강남서초교육지원청,6345," 서울특별시 강남구 영동대로4길 20 ",(일원동/일원초등학교),127.0762529,37.489605,962539,1943457,정좌표
초등학교,공립,서울이수초등학교,서울특별시강남서초교육지원청,6692," 서울특별시 서초구 방배천로4길 23 "," 서울이수초등학교 (방배동/이수초등학교) ",126.9845735,37.4783373,954428,1942247,정좌표
초등학교,공립,서울원촌초등학교,서울특별시강남서초교육지원청,6544," 서울특별시 서초구 사평대로45길 26 ",(반포동/서울원촌초등학교),127.0124491,37.5062448,956908,1945330,정좌표
초등학교,공립,서울원명초등학교,서울특별시강남서초교육지원청,6602," 서울특별시 서초구 고무래로 90-6 ",(서초동/원명초등학교),127.0166394,37.5006572,957275,1944708,정좌표
초등학교,공립,서울우암초등학교,서울특별시강남서초교육지원청,6762," 서울특별시 서초구 바우뫼로7길 38 ",(우면동/우암초등학교),127.0239763,37.4722088,957908,1941549,정좌표
초등학교,공립,서울왕북초등학교,서울특별시강남서초교육지원청,6353," 서울특별시 강남구 광평로31길 74 ",(수서동/왕북초등학교),127.0861652,37.4862851,963414,1943085,정좌표
초등학교,공립,서울영희초등학교,서울특별시강남서초교육지원청,6338," 서울특별시 강남구 일원로 21 ",(일원동/영희초등학교),127.0810829,37.4922467,962967,1943748,정좌표
초등학교,공립,서울역삼초등학교,서울특별시강남서초교육지원청,6251," 서울특별시 강남구 강남대로66길 21 ",(역삼동/역삼초등학교),127.0328903,37.4928441,958708,1943834,정좌표
초등학교,공립,서울언주초등학교,서울특별시강남서초교육지원청,6268," 서울특별시 강남구 남부순환로363길 19 ",(도곡동/언주초등학교),127.0367819,37.4865596,959048,1943135,정좌표
초등학교,공립,서울언북초등학교,서울특별시강남서초교육지원청,6066," 서울특별시 강남구 삼성로135길 42 ",(청담동/언북초등학교),127.0451196,37.5199841,959803,1946840,정좌표
초등학교,공립,서울언남초등학교,서울특별시강남서초교육지원청,6800," 서울특별시 서초구 헌릉로8길 42 ",(내곡동),127.0616584,37.4540063,961231,1939513,정좌표
초등학교,공립,서울양전초등학교,서울특별시강남서초교육지원청,6328," 서울특별시 강남구 개포로 513 "," / 서울양전초등학교 ",127.0694255,37.4902993,961936,1943537,정좌표
초등학교,공립,서울양재초등학교,서울특별시강남서초교육지원청,6755," 서울특별시 서초구 바우뫼로18길 14 ",(양재동/양재초등학교),127.0316422,37.4738938,958587,1941733,정좌표
초등학교,공립,서울압구정초등학교,서울특별시강남서초교육지원청,6004," 서울특별시 강남구 압구정로39길 29 ",(압구정동/압구정초등학교),127.0311892,37.5317194,958579,1948148,정좌표
초등학교,공립,서울신중초등학교,서울특별시강남서초교육지원청,6712," 서울특별시 서초구 남부순환로317길 15 ",(서초동/서울신중초등학교),127.0099218,37.4800752,956670,1942428,정좌표
초등학교,공립,서울신동초등학교,서울특별시강남서초교육지원청,6517," 서울특별시 서초구 나루터로 15 ",(잠원동/신동초등학교),127.0116614,37.5170868,956845,1946533,정좌표
초등학교,공립,서울신구초등학교,서울특별시강남서초교육지원청,6029," 서울특별시 강남구 압구정로18길 28 ",(신사동/신구초등학교),127.0240581,37.523272,957944,1947214,정좌표
초등학교,공립,서울수서초등학교,서울특별시강남서초교육지원청,6348," 서울특별시 강남구 광평로51길 46 ",(수서동/수서초등학교),127.101587,37.4911429,964780,1943618,정좌표
초등학교,공립,서울서초초등학교,서울특별시강남서초교육지원청,6613," 서울특별시 서초구 서운로 178 ",(서초동/서초초등학교),127.0242445,37.4993958,957947,1944565,정좌표
초등학교,공립,서울서일초등학교,서울특별시강남서초교육지원청,6723," 서울특별시 서초구 남부순환로339길 38 ",(서초동/서일초등학교),127.0222706,37.4851158,957764,1942982,정좌표
초등학교,공립,서울서이초등학교,서울특별시강남서초교육지원청,6630," 서울특별시 서초구 서운로 35 ",(서초동/서이초등학교),127.0259212,37.4913362,958091,1943670,정좌표
초등학교,공립,서울서원초등학교,서울특별시강남서초교육지원청,6598," 서울특별시 서초구 고무래로 63 "," / 서울서원초등학교 (반포동) ",127.0151632,37.5028345,957146,1944951,정좌표
초등학교,공립,서울서래초등학교,서울특별시강남서초교육지원청,6574," 서울특별시 서초구 방배로 260 ",(방배동/서래초등학교),126.9897806,37.4963488,954899,1944243,정좌표
초등학교,공립,서울삼릉초등학교,서울특별시강남서초교육지원청,6097," 서울특별시 강남구 봉은사로63길 22 ",(삼성동/삼릉초등학교),127.0470156,37.5132236,959967,1946089,정좌표
초등학교,공립,서울봉은초등학교,서울특별시강남서초교육지원청,6078," 서울특별시 강남구 학동로 610 ",(삼성동/봉은초등학교),127.0609539,37.5202462,961203,1946863,정좌표
초등학교,공립,서울방현초등학교,서울특별시강남서초교육지원청,6700," 서울특별시 서초구 효령로4길 58 ",(방배동/방현초등학교),126.9902303,37.4763854,954927,1942028,정좌표
초등학교,공립,서울방일초등학교,서울특별시강남서초교육지원청,6663," 서울특별시 서초구 방배로18길 52 ",(방배동),126.9982164,37.4853918,955638,1943023,정좌표
초등학교,공립,서울방배초등학교,서울특별시강남서초교육지원청,6570," 서울특별시 서초구 방배중앙로13길 26 ",(방배동/방배초등학교),126.9874506,37.4871652,954687,1943225,정좌표
초등학교,공립,서울반포초등학교,서울특별시강남서초교육지원청,6502," 서울특별시 서초구 신반포로 55-4 "," / 서울반포초등학교 (반포동/반포초등학교) ",126.9911078,37.5027756,955020,1944955,정좌표
초등학교,공립,서울반원초등학교,서울특별시강남서초교육지원청,6510," 서울특별시 서초구 잠원로3길 28 ",(잠원동/반원초등학교),127.0040939,37.5102564,956172,1945779,정좌표
초등학교,공립,서울매헌초등학교,서울특별시강남서초교육지원청,6780," 서울특별시 서초구 언남길 8 ",(양재동/매헌초등학교),127.0420901,37.4711136,959509,1941420,정좌표
초등학교,공립,서울도성초등학교,서울특별시강남서초교육지원청,6213," 서울특별시 강남구 역삼로 313 ",(역삼동/도성초등학교),127.0489883,37.5012825,960135,1944764,정좌표
초등학교,공립,서울도곡초등학교,서울특별시강남서초교육지원청,6205," 서울특별시 강남구 선릉로64길 33 "," (대치동/ 도곡초등학교) ",127.0549504,37.499339,960661,1944546,정좌표
초등학교,공립,서울대현초등학교,서울특별시강남서초교육지원청,6187," 서울특별시 강남구 역삼로98길 16 ",(대치동/대현초등학교),127.0636032,37.503778,961428,1945034,정좌표
초등학교,공립,서울대치초등학교,서울특별시강남서초교육지원청,6291," 서울특별시 강남구 양재천로 363 "," (대치동/ 대치초등학교) ",127.0623033,37.4910539,961307,1943623,정좌표
초등학교,공립,서울대청초등학교,서울특별시강남서초교육지원청,6341," 서울특별시 강남구 양재대로55길 28 "," / 서울대청초등학교 (일원동) ",127.0876081,37.4931533,963545,1943846,정좌표
초등학교,공립,서울대진초등학교,서울특별시강남서초교육지원청,6334," 서울특별시 강남구 개포로109길 74 "," / 서울대진초등학교 (개포동) ",127.0781522,37.4969994,962711,1944276,정좌표
초등학교,공립,서울대왕초등학교,서울특별시강남서초교육지원청,6365," 서울특별시 강남구 헌릉로618길 8 ",(세곡동/대왕초등학교),127.1055679,37.4645468,965119,1940666,정좌표
초등학교,공립,서울대모초등학교,서울특별시강남서초교육지원청,6363," 서울특별시 강남구 광평로20길 27 "," / 대모초등학교 (일원동/대모초등학교) ",127.0861178,37.4808874,963407,1942486,정좌표
초등학교,공립,서울대도초등학교,서울특별시강남서초교육지원청,6277," 서울특별시 강남구 선릉로 209 "," (도곡동/ 서울대도초등학교) ",127.0532476,37.4926756,960507,1943807,정좌표
초등학교,공립,서울대곡초등학교,서울특별시강남서초교육지원청,6288," 서울특별시 강남구 남부순환로 3022 "," / 서울대곡초등학교 (대치동/대곡초등학교) ",127.06475,37.4943531,961525,1943988,정좌표
초등학교,공립,서울논현초등학교,서울특별시강남서초교육지원청,6119," 서울특별시 강남구 강남대로120길 33 ",(논현동/논현초등학교),127.0262442,37.5082696,958129,1945549,정좌표
초등학교,공립,서울구룡초등학교,서울특별시강남서초교육지원청,6305," 서울특별시 강남구 개포로 263 ",(개포동/구룡초등학교),127.0518945,37.4807348,960381,1942483,정좌표
초등학교,공립,서울개포초등학교,서울특별시강남서초교육지원청,6331," 서울특별시 강남구 영동대로3길 45 ",(개포동/개포초등학교),127.0709063,37.4866977,962065,1943136,정좌표
초등학교,공립,서울개일초등학교,서울특별시강남서초교육지원청,6323," 서울특별시 강남구 개포로 401 "," / 개일초등학교 (개포동/개일초등학교) ",127.0577965,37.4861433,960906,1943080,정좌표
초등학교,공립,서울개원초등학교,서울특별시강남서초교육지원청,6321," 서울특별시 강남구 선릉로 29 ",(개포동/개원초등학교),127.0586929,37.4813839,960983,1942552,정좌표
초등학교,사립,계성초등학교,서울특별시강남서초교육지원청,6504," 서울특별시 서초구 신반포로19길 23 "," / 계성초등학교 (반포동) ",126.9965233,37.5046059,955500,1945156,정좌표
초등학교,국립,서울교육대학교부설초등학교,교육부,6639," 서울특별시 서초구 서초중앙로 96 ",(서초동/서울교대초등학교),127.0158069,37.4899819,957196,1943524,정좌표
중학교,공립,마곡하늬중학교,서울특별시강서양천교육지원청,7810," 서울특별시 강서구 마곡서1로 16 ",(마곡동),126.8209846,37.5581722,940028,1951196,정좌표
중학교,사립,화곡중학교,서울특별시강서양천교육지원청,7638," 서울특별시 강서구 강서로45길 70 ",(내발산동/화곡중학교),126.8327414,37.5489184,941059,1950162,정좌표
중학교,사립,영도중학교,서울특별시강서양천교육지원청,7958," 서울특별시 양천구 목동중앙남로 27 "," / 영도중학교 (목동/강서고등학교) ",126.8663932,37.5364876,944022,1948762,정좌표
중학교,사립,양정중학교,서울특별시강서양천교육지원청,7985," 서울특별시 양천구 안양천로 1039 "," (목동/ 양정고등학교) ",126.8871697,37.5348021,945856,1948563,정좌표
중학교,사립,신정여자중학교,서울특별시강서양천교육지원청,7736," 서울특별시 강서구 등촌로13아길 20 ",신정여자중학교,126.8569212,37.5380632,943186,1948943,정좌표
중학교,사립,봉영여자중학교,서울특별시강서양천교육지원청,8099," 서울특별시 양천구 목동동로2길 68 ",(신정동/봉영여자중학교),126.8605406,37.5098959,943485,1945816,정좌표
중학교,사립,명덕여자중학교,서울특별시강서양천교육지원청,7633," 서울특별시 강서구 강서로47길 34-10 ",(내발산동),126.8346586,37.5537037,941232,1950692,정좌표
중학교,사립,마포중학교,서울특별시강서양천교육지원청,7576," 서울특별시 강서구 화곡로 403 ",(등촌동/마포중고등학교),126.853182,37.5598229,942873,1951359,정좌표
중학교,사립,등촌중학교,서울특별시강서양천교육지원청,7664," 서울특별시 강서구 공항대로 484-12 ",(등촌동/등촌중학교),126.8594843,37.5525315,943424,1950547,정좌표
중학교,사립,덕원중학교,서울특별시강서양천교육지원청,7640," 서울특별시 강서구 강서로45길 91-44 ",(내발산동/덕원중학교),126.8288021,37.5489875,940711,1950172,정좌표
중학교,공립,마곡중학교,서울특별시강서양천교육지원청,7598," 서울특별시 강서구 마곡중앙5로 58 ",(마곡동),126.821396,37.5679795,940072,1952284,정좌표
중학교,공립,화원중학교,서울특별시강서양천교육지원청,7764," 서울특별시 강서구 강서로17나길 86 ",(화곡동/화원중학교),126.8425407,37.5365356,941915,1948782,정좌표
중학교,공립,월촌중학교,서울특별시강서양천교육지원청,7984," 서울특별시 양천구 목동서로 31 ",(목동/서울월촌중학교),126.8827845,37.5375089,945471,1948866,정좌표
중학교,공립,염창중학교,서울특별시강서양천교육지원청,7536," 서울특별시 강서구 양천로67가길 83 ",(염창동/염창중학교),126.8717882,37.5539022,944511,1950691,정좌표
중학교,공립,염경중학교,서울특별시강서양천교육지원청,7535," 서울특별시 강서구 양천로69길 35 ",(염창동/염경중학교),126.8709002,37.5542451,944433,1950730,정좌표
중학교,공립,양천중학교,서울특별시강서양천교육지원청,8037," 서울특별시 양천구 지양로7길 32 ",(신월동/양천중학교),126.8307434,37.5196061,940859,1946911,정좌표
중학교,공립,양서중학교,서울특별시강서양천교육지원청,7912," 서울특별시 양천구 남부순환로 380 ",(신월동/양서중학교),126.8291646,37.532322,940730,1948323,정좌표
중학교,공립,양동중학교,서울특별시강서양천교육지원청,7947," 서울특별시 양천구 목동중앙북로 49 ",(목동/양동중학교),126.8691953,37.5479846,944278,1950036,정좌표
중학교,공립,양강중학교,서울특별시강서양천교육지원청,7935," 서울특별시 양천구 중앙로 319 ",(신월동),126.8498738,37.5246776,942553,1947462,정좌표
중학교,공립,신화중학교,서울특별시강서양천교육지원청,7902," 서울특별시 양천구 남부순환로29길 35 "," / 신화중학교 (신월동) ",126.8300081,37.5406109,940811,1949242,정좌표
중학교,공립,신월중학교,서울특별시강서양천교육지원청,7902," 서울특별시 양천구 남부순환로29길 25 "," / 신월중학교 (신월동) ",126.8285816,37.5406598,940685,1949249,정좌표
중학교,공립,신원중학교,서울특별시강서양천교육지원청,7909," 서울특별시 양천구 가로공원로55길 19 ",(신월동/신원중학교),126.8238553,37.5368285,940264,1948826,정좌표
중학교,공립,신서중학교,서울특별시강서양천교육지원청,8091," 서울특별시 양천구 중앙로 206 ",(신정동/신서중학교),126.8555739,37.5159028,943050,1946485,정좌표
중학교,공립,신목중학교,서울특별시강서양천교육지원청,7981," 서울특별시 양천구 목동중앙로 88 ",(목동/신목중학교),126.8728461,37.5370089,944592,1948816,정좌표
중학교,공립,신남중학교,서울특별시강서양천교육지원청,8061," 서울특별시 양천구 중앙로29길 109 ",(신월동/신남중학교),126.8479012,37.5205316,942376,1947003,정좌표
중학교,공립,수명중학교,서울특별시강서양천교육지원청,7642," 서울특별시 강서구 수명로2길 16 ",(내발산동/수명중학교),126.8236675,37.5487833,940257,1950153,정좌표
중학교,공립,송정중학교,서울특별시강서양천교육지원청,7628," 서울특별시 강서구 남부순환로 121 ",(공항동/송정중학교),126.815102,37.5537073,939504,1950705,정좌표
중학교,공립,성재중학교,서울특별시강서양천교육지원청,7529," 서울특별시 강서구 허준로 36 ",(가양동/성재중학교),126.8453043,37.5693601,942184,1952422,정좌표
중학교,공립,삼정중학교,서울특별시강서양천교육지원청,7508," 서울특별시 강서구 금낭화로 210 ",(방화동/삼정중학교),126.8108966,37.5811823,939155,1953756,정좌표
중학교,공립,백석중학교,서울특별시강서양천교육지원청,7669," 서울특별시 강서구 등촌로51나길 35 ",(등촌동/백석중학교),126.8588004,37.5483982,943360,1950088,정좌표
중학교,공립,방화중학교,서울특별시강서양천교육지원청,7621," 서울특별시 강서구 개화동로27길 9 ",(방화동),126.8068723,37.5651846,938787,1951983,정좌표
중학교,공립,방원중학교,서울특별시강서양천교육지원청,7515," 서울특별시 강서구 금낭화로 268 "," / 방원중학교 (방화동/방원중학교) ",126.8088734,37.575999,938972,1953182,정좌표
중학교,공립,목일중학교,서울특별시강서양천교육지원청,8018," 서울특별시 양천구 목동동로8길 70 ",(신정동/목일중학교),126.8738332,37.5135014,944662,1946208,정좌표
중학교,공립,목운중학교,서울특별시강서양천교육지원청,7996," 서울특별시 양천구 목동동로 235 ",(목동/목운초.중학교),126.8730309,37.5269822,944601,1947704,정좌표
중학교,공립,목동중학교,서울특별시강서양천교육지원청,8010," 서울특별시 양천구 목동동로 172 ",(신정동/목동중학교),126.8717012,37.5206262,944479,1947000,정좌표
중학교,공립,등원중학교,서울특별시강서양천교육지원청,7576," 서울특별시 강서구 화곡로65길 50 ",(등촌동/등원중학교),126.8516439,37.5597449,942737,1951352,정좌표
중학교,공립,등명중학교,서울특별시강서양천교육지원청,7585," 서울특별시 강서구 공항대로39길 39 ",(등촌동/등명중학교),126.8432375,37.5602755,941995,1951416,정좌표
중학교,공립,금옥중학교,서울특별시강서양천교육지원청,8080," 서울특별시 양천구 신정로 213 "," / 금옥중학교 (신정동) ",126.8442525,37.5106567,942046,1945910,정좌표
중학교,공립,공항중학교,서울특별시강서양천교육지원청,7618," 서울특별시 강서구 방화대로 241 ",(공항동/공항중학교),126.8153687,37.5625941,939535,1951690,정좌표
중학교,공립,경서중학교,서울특별시강서양천교육지원청,7533," 서울특별시 강서구 양천로59길 31 ",(가양동),126.8579938,37.5612121,943299,1951511,정좌표
중학교,공립,강신중학교,서울특별시강서양천교육지원청,8047," 서울특별시 양천구 남부순환로 604 ",(신월동/강신중학교),126.8388796,37.5150551,941574,1946401,정좌표
초등학교,사립,유석초등학교,서울특별시강서양천교육지원청,7576," 서울특별시 강서구 화곡로69길 9 ",(등촌동/유석초등학교),126.8540784,37.5604173,942952,1951425,정좌표
초등학교,공립,서울신은초등학교,서울특별시강서양천교육지원청,8049," 서울특별시 양천구 신정이펜2로 30 ",(신정동),126.832169,37.5137815,940980,1946264,정좌표
초등학교,공립,서울화일초등학교,서울특별시강서양천교육지원청,7725," 서울특별시 강서구 까치산로10길 70 ",(화곡동/서울화일초등학교),126.8473621,37.5408626,942344,1949259,정좌표
초등학교,공립,서울화곡초등학교,서울특별시강서양천교육지원청,7722," 서울특별시 강서구 초록마을로 28 ",화곡동/화곡초등학교,126.8459443,37.5432816,942221,1949529,정좌표
초등학교,공립,서울탑산초등학교,서울특별시강서양천교육지원청,7525," 서울특별시 강서구 허준로 109 ",(가양동/탑산초등학교),126.8522159,37.5667244,942792,1952126,정좌표
초등학교,공립,서울치현초등학교,서울특별시강서양천교육지원청,7514," 서울특별시 강서구 방화대로47길 43 ",서울치현초등학교,126.8146635,37.5756699,939483,1953142,정좌표
초등학교,공립,서울지향초등학교,서울특별시강서양천교육지원청,8053," 서울특별시 양천구 신정로11길 74 "," / 서울지향초등학교 (신정동/지향초등학교) ",126.837157,37.5130739,941421,1946183,정좌표
초등학교,공립,서울정목초등학교,서울특별시강서양천교육지원청,7961," 서울특별시 양천구 목동중앙로3길 30-10 ",(목동/서울정목초등학교),126.8702761,37.5371105,944365,1948829,정좌표
초등학교,공립,서울정곡초등학교,서울특별시강서양천교육지원청,7518," 서울특별시 강서구 방화대로50길 22 ",(방화동/정곡초등학교),126.8188893,37.5769016,939858,1953276,정좌표
초등학교,공립,서울장수초등학교,서울특별시강서양천교육지원청,8080," 서울특별시 양천구 신정로13가길 30 ",(신정동),126.8451441,37.5129901,942126,1946168,정좌표
초등학교,공립,서울은정초등학교,서울특별시강서양천교육지원청,8100," 서울특별시 양천구 목동남로 85 ",서울은정초등학교,126.8656168,37.5100529,943934,1945830,정좌표
초등학교,공립,서울월촌초등학교,서울특별시강서양천교육지원청,7980," 서울특별시 양천구 목동중앙로 132 ",(목동/서울월촌초등학교),126.87645,37.5403951,944913,1949190,정좌표
초등학교,공립,서울월정초등학교,서울특별시강서양천교육지원청,7761," 서울특별시 강서구 월정로 176 ",(화곡동/월정초등학교),126.8361197,37.5347064,941346,1948583,정좌표
초등학교,공립,서울우장초등학교,서울특별시강서양천교육지원청,7689," 서울특별시 강서구 화곡로 263 ",(화곡동/우장초등학교),126.8460879,37.5493829,942238,1950205,정좌표
초등학교,공립,서울영도초등학교,서울특별시강서양천교육지원청,7982," 서울특별시 양천구 목동중앙로 70 "," / 서울영도초등학교 (목동/서울영도초등학교) ",126.871631,37.535799,944484,1948683,정좌표
초등학교,공립,서울염창초등학교,서울특별시강서양천교육지원청,7554," 서울특별시 강서구 양천로 646-28 "," (염창동/ 염창초등학교) ",126.8677945,37.553062,944158,1950600,정좌표
초등학교,공립,서울염동초등학교,서울특별시강서양천교육지원청,7542," 서울특별시 강서구 양천로73길 17 ",(염창동/염동초등학교),126.8723565,37.5522407,944560,1950507,정좌표
초등학교,공립,서울염경초등학교,서울특별시강서양천교육지원청,7535," 서울특별시 강서구 양천로69길 49 ",(염창동/서울염경초등학교),126.8712057,37.5550049,944461,1950814,정좌표
초등학교,공립,서울양화초등학교,서울특별시강서양천교육지원청,7971," 서울특별시 양천구 목동중앙북로16길 57 ",(목동/서울양화초등학교),126.8745547,37.543783,944748,1949567,정좌표
초등학교,공립,서울양천초등학교,서울특별시강서양천교육지원청,7523," 서울특별시 강서구 양천로 329 ",(가양동/양천초등학교),126.8396085,37.5702142,941682,1952521,정좌표
초등학교,공립,서울양원초등학교,서울특별시강서양천교육지원청,7909," 서울특별시 양천구 화곡로 16 ",(신월동/서울양원초등학교),126.8233094,37.5384449,940217,1949006,정좌표
초등학교,공립,서울양목초등학교,서울특별시강서양천교육지원청,8021," 서울특별시 양천구 목동로11길 30 "," (신정동/ 서울양목초등학교) ",126.8616887,37.5236657,943597,1947343,정좌표
초등학교,공립,서울양명초등학교,서울특별시강서양천교육지원청,8091," 서울특별시 양천구 중앙로 204 ",(신정동/양명초등학교),126.8566217,37.5161743,943143,1946515,정좌표
초등학교,공립,서울양동초등학교,서울특별시강서양천교육지원청,7942," 서울특별시 양천구 오목로23길 24 ",(신정동),126.8511885,37.5259969,942671,1947608,정좌표
초등학교,공립,서울양강초등학교,서울특별시강서양천교육지원청,7935," 서울특별시 양천구 오목로 101 "," (신월동/ 서울양강초등학교) ",126.8479157,37.5240007,942380,1947388,정좌표
초등학교,공립,서울신정초등학교,서울특별시강서양천교육지원청,7746," 서울특별시 강서구 곰달래로31가길 27 ",(화곡동),126.8524671,37.5326319,942789,1948343,정좌표
초등학교,공립,서울신월초등학교,서울특별시강서양천교육지원청,7716," 서울특별시 강서구 강서로31길 48 ",(화곡동/신월초등학교),126.8391582,37.5401425,941619,1949185,정좌표
초등학교,공립,서울신원초등학교,서울특별시강서양천교육지원청,7915," 서울특별시 양천구 남부순환로58길 32 ",(신월동/서울신원초등학교),126.8300124,37.5294742,940802,1948007,정좌표
초등학교,공립,서울신서초등학교,서울특별시강서양천교육지원청,8089," 서울특별시 양천구 목동서로10길 35 "," (신정동 312-1번지) ",126.862572,37.5206288,943672,1947005,정좌표
초등학교,공립,서울신목초등학교,서울특별시강서양천교육지원청,8017," 서울특별시 양천구 신목로5길 11-6 ",(신정동/서울신목초등학교),126.8727182,37.5169417,944566,1946590,정좌표
초등학교,공립,서울신남초등학교,서울특별시강서양천교육지원청,8065," 서울특별시 양천구 남부순환로83길 "," / 44 (신월동) ",126.8434827,37.5165689,941982,1946566,도로중심좌표
초등학교,공립,서울신기초등학교,서울특별시강서양천교육지원청,8106," 서울특별시 양천구 신정로 292 ",(신정동/서울신기초등학교),126.8541192,37.5111673,942918,1945961,정좌표
초등학교,공립,서울신곡초등학교,서울특별시강서양천교육지원청,7731," 서울특별시 강서구 등촌로13자길 42-14 ",(화곡동/신곡초등학교),126.8556946,37.5391056,943079,1949059,정좌표
초등학교,공립,서울신강초등학교,서울특별시강서양천교육지원청,7931," 서울특별시 양천구 중앙로55길 72 "," / 서울신강초등학교 (신월동/서울신강초등학교) ",126.8416629,37.5259849,941829,1947612,정좌표
초등학교,공립,서울수명초등학교,서울특별시강서양천교육지원청,7643," 서울특별시 강서구 수명로1길 84 ",(내발산동),126.8239667,37.5527868,940287,1950597,정좌표
초등학교,공립,서울송화초등학교,서울특별시강서양천교육지원청,7598," 서울특별시 강서구 방화대로34길 2 ",(방화동/송화초등학교),126.8175631,37.5684187,939734,1952335,정좌표
초등학교,공립,서울송정초등학교,서울특별시강서양천교육지원청,7619," 서울특별시 강서구 공항대로3길 18 ",(공항동),126.8110643,37.5628031,939155,1951716,정좌표
초등학교,공립,서울서정초등학교,서울특별시강서양천교육지원청,8002," 서울특별시 양천구 목동로8길 19 ",(목동/서울서정초등학교),126.8671925,37.524034,944083,1947380,정좌표
초등학교,공립,서울삼정초등학교,서울특별시강서양천교육지원청,7508," 서울특별시 강서구 금낭화로 222 "," / 서울삼정초등학교 (방화동) ",126.8107844,37.5804063,939145,1953670,정좌표
초등학교,공립,서울백석초등학교,서울특별시강서양천교육지원청,7564," 서울특별시 강서구 공항대로 491 ",(등촌동/백석초등학교),126.8621974,37.5534768,943664,1950650,정좌표
초등학교,공립,서울방화초등학교,서울특별시강서양천교육지원청,7611," 서울특별시 강서구 양천로6길 92 ",(방화동),126.8072332,37.5688193,938822,1952386,정좌표
초등학교,공립,서울발산초등학교,서울특별시강서양천교육지원청,7640," 서울특별시 강서구 강서로45길 113 ",(내발산동/발산초등학교),126.8310551,37.5503704,940911,1950324,정좌표
초등학교,공립,서울목원초등학교,서울특별시강서양천교육지원청,7978," 서울특별시 양천구 목동중앙로 204 ",(목동/목원초등학교),126.8824765,37.5429842,945448,1949474,정좌표
초등학교,공립,서울목운초등학교,서울특별시강서양천교육지원청,7996," 서울특별시 양천구 목동동로 235 "," / 서울목운초등학교 (목동) ",126.8730309,37.5269822,944601,1947704,정좌표
초등학교,공립,서울목동초등학교,서울특별시강서양천교육지원청,8010," 서울특별시 양천구 목동동로12길 12 ",(신정동/서울목동초등학교),126.8721592,37.5225138,944521,1947209,정좌표
초등학교,공립,서울등현초등학교,서울특별시강서양천교육지원청,7578," 서울특별시 강서구 화곡로65길 124 ",(등촌동/등현초등학교),126.8479394,37.5614387,942411,1951542,정좌표
초등학교,공립,서울등촌초등학교,서울특별시강서양천교육지원청,7669," 서울특별시 강서구 등촌로39길 71 ",(등촌동/등촌초등학교),126.8578059,37.5475687,943272,1949997,정좌표
초등학교,공립,서울등원초등학교,서울특별시강서양천교육지원청,7577," 서울특별시 강서구 화곡로65길 90 "," / 서울등원초등학교 (등촌동) ",126.8501055,37.5604237,942601,1951428,정좌표
초등학교,공립,서울등양초등학교,서울특별시강서양천교육지원청,7580," 서울특별시 강서구 강서로56나길 140 "," / 등양초등학교 (등촌동/등양초등학교) ",126.8447063,37.5648401,942128,1951921,정좌표
초등학교,공립,서울등서초등학교,서울특별시강서양천교육지원청,7656," 서울특별시 강서구 화곡로58길 86 ",(화곡동/등서초등학교),126.8549676,37.5518661,943024,1950475,정좌표
초등학교,공립,서울등명초등학교,서울특별시강서양천교육지원청,7585," 서울특별시 강서구 강서로56나길 34 ",(등촌동/등명초등학교),126.8425054,37.5607729,941930,1951471,정좌표
초등학교,공립,서울등마초등학교,서울특별시강서양천교육지원청,7672," 서울특별시 강서구 등촌로35길 12 ",(등촌동/서울등마초등학교),126.8616135,37.54201,943604,1949378,정좌표
초등학교,공립,서울내발산초등학교,서울특별시강서양천교육지원청,7693," 서울특별시 강서구 강서로46길 23 ",(내발산동/내발산초등학교),126.8377185,37.5512471,941500,1950417,정좌표
초등학교,공립,서울남명초등학교,서울특별시강서양천교육지원청,8077," 서울특별시 양천구 중앙로23길 3 ",(신정동/서울남명초등학교),126.8538727,37.5154538,942900,1946436,정좌표
초등학교,공립,서울공항초등학교,서울특별시강서양천교육지원청,7798," 서울특별시 강서구 마곡서1로 68 ",(마곡동),126.8216429,37.5630894,940090,1951741,정좌표
초등학교,공립,서울공진초등학교,서울특별시강서양천교육지원청,7810," 서울특별시 강서구 마곡서로 33 "," / 서울공진초등학교 (마곡동 749-2) ",126.8226879,37.5578198,940178,1951156,정좌표
초등학교,공립,서울계남초등학교,서울특별시강서양천교육지원청,8099," 서울특별시 양천구 목동동로2길 54 "," / 서울계남초등학교 (신정동/서울계남초등학교) ",126.8600401,37.5100803,943441,1945836,정좌표
초등학교,공립,서울경인초등학교,서울특별시강서양천교육지원청,7985," 서울특별시 양천구 안양천로 1009 ",(목동/서울경인초등학교),126.8863263,37.532929,945780,1948356,정좌표
초등학교,공립,서울개화초등학교,서울특별시강서양천교육지원청,7507," 서울특별시 강서구 양천로 11 ",(방화동/개화초등학교),126.8046755,37.5737401,938600,1952934,정좌표
초등학교,공립,서울강월초등학교,서울특별시강서양천교육지원청,8042," 서울특별시 양천구 신월로 97 ",(신월동/서울강월초등학교),126.8340784,37.516107,941151,1946521,정좌표
초등학교,공립,서울강신초등학교,서울특별시강서양천교육지원청,7901," 서울특별시 양천구 월정로 280 "," / 서울강신초등학교 (신월동/서울강신초등학교) ",126.8295869,37.5429404,940775,1949501,정좌표
